Order Date,Order ID,Product,Product_ean,category,Purchase Address,Quantity Ordered,Price Each,Cost price,turnover,margin
1/3/2019 13:31,142707,27in 4K Gaming Monitor,3.55E+12,Clothes,"822 Wilson St, San Francisco, CA 94016",1,389.99,128.6967,389.99,261.2933
1/3/2019 13:31,145727,Lightning Charging Cable,8.12E+12,Sports,"5 13th St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/3/2019 13:33,150348,AAA Batteries (4-pack),8.27E+12,Clothes,"315 Chestnut St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/3/2019 13:37,147954,Apple Airpods Headphones,9.74E+12,Sports,"239 8th St, Boston, MA 02215",1,150,97.5,150,52.5
1/3/2019 13:40,144376,Lightning Charging Cable,8.40E+12,Alimentation,"915 Willow St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/3/2019 13:40,149839,27in FHD Monitor,4.92E+12,Sports,"256 Dogwood St, Atlanta, GA 30301",1,149.99,97.4935,149.99,52.4965
1/3/2019 13:49,150268,Wired Headphones,6.76E+12,Clothes,"5 Church St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/3/2019 13:49,150326,Apple Airpods Headphones,7.51E+12,Clothes,"138 Johnson St, Atlanta, GA 30301",1,150,97.5,150,52.5
1/3/2019 13:56,145652,Google Phone,6.58E+12,Alimentation,"732 Pine St, Atlanta, GA 30301",1,600,198,600,402
1/3/2019 13:58,148539,Lightning Charging Cable,1.36E+12,Clothes,"941 Meadow St, Boston, MA 02215",2,14.95,7.475,29.9,14.95
1/3/2019 14:07,147483,AAA Batteries (4-pack),8.89E+12,Alimentation,"68 Jackson St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/3/2019 14:08,149246,AAA Batteries (4-pack),7.88E+12,Sports,"791 2nd St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/3/2019 14:15,148828,USB-C Charging Cable,4.88E+12,Electronics,"936 Madison St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/3/2019 14:29,148195,27in 4K Gaming Monitor,8.06E+12,Electronics,"245 Lakeview St, Austin, TX 73301",1,389.99,128.6967,389.99,261.2933
1/3/2019 14:34,149901,Bose SoundSport Headphones,3.72E+12,Electronics,"540 2nd St, Seattle, WA 98101",1,99.99,49.995,99.99,49.995
1/3/2019 14:50,145887,AAA Batteries (4-pack),2.28E+12,Alimentation,"122 South St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
1/3/2019 14:54,143681,AA Batteries (4-pack),2.38E+12,Alimentation,"663 River St, San Francisco, CA 94016",3,3.84,1.92,11.52,5.76
1/3/2019 14:55,149180,USB-C Charging Cable,9.66E+12,Electronics,"294 Highland St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/3/2019 14:56,147361,AAA Batteries (4-pack),1.00E+12,Clothes,"923 12th St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/3/2019 15:23,150040,Bose SoundSport Headphones,5.71E+12,Electronics,"205 Highland St, New York City, NY 10001",1,99.99,49.995,99.99,49.995
1/3/2019 15:26,145829,Lightning Charging Cable,7.01E+12,Alimentation,"813 Lake St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475
1/3/2019 15:27,150064,Apple Airpods Headphones,8.02E+12,Electronics,"354 Cherry St, Portland, ME 04101",1,150,97.5,150,52.5
1/3/2019 15:29,144153,Apple Airpods Headphones,7.99E+12,Sports,"230 Madison St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/3/2019 15:29,146512,USB-C Charging Cable,2.02E+12,Sports,"55 Spruce St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/3/2019 15:30,148334,Google Phone,7.02E+12,Alimentation,"930 4th St, San Francisco, CA 94016",1,600,198,600,402
1/3/2019 15:33,149065,Apple Airpods Headphones,5.94E+12,Clothes,"217 9th St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/3/2019 15:49,146646,AAA Batteries (4-pack),9.63E+12,Electronics,"605 Lincoln St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/3/2019 15:50,144037,iPhone,9.15E+12,Clothes,"745 12th St, San Francisco, CA 94016",1,700,231,700,469
1/3/2019 15:54,144745,USB-C Charging Cable,9.19E+12,Clothes,"36 8th St, Portland, ME 04101",1,11.95,5.975,11.95,5.975
1/3/2019 15:57,145153,Wired Headphones,2.41E+12,Electronics,"241 Lakeview St, Los Angeles, CA 90001",1,11.99,5.995,11.99,5.995
1/3/2019 16:01,142211,Wired Headphones,1.09E+12,Alimentation,"663 River St, New York City, NY 10001",1,11.99,5.995,11.99,5.995
1/3/2019 16:03,142220,Flatscreen TV,4.13E+12,Alimentation,"516 Lake St, Dallas, TX 75001",1,300,99,300,201
1/3/2019 16:03,146757,34in Ultrawide Monitor,6.85E+12,Alimentation,"374 Ridge St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933
1/3/2019 16:04,143577,Lightning Charging Cable,5.15E+12,Electronics,"546 Cherry St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/3/2019 16:10,145016,iPhone,4.22E+12,Alimentation,"789 Lincoln St, Los Angeles, CA 90001",1,700,231,700,469
1/3/2019 16:25,144093,AAA Batteries (4-pack),2.81E+12,Electronics,"782 Lincoln St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/3/2019 16:25,149997,LG Washing Machine,6.12E+12,Alimentation,"428 Lakeview St, Los Angeles, CA 90001",1,600,198,600,402
1/3/2019 16:27,147269,AAA Batteries (4-pack),3.31E+12,Electronics,"282 Chestnut St, Seattle, WA 98101",3,2.99,1.495,8.97,4.485
1/3/2019 16:36,143273,USB-C Charging Cable,3.89E+12,Clothes,"303 9th St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/3/2019 16:38,145936,Bose SoundSport Headphones,3.58E+12,Clothes,"572 River St, Austin, TX 73301",1,99.99,49.995,99.99,49.995
1/3/2019 16:39,145371,AAA Batteries (4-pack),5.84E+12,Electronics,"196 11th St, Boston, MA 02215",1,2.99,1.495,2.99,1.495
1/3/2019 16:46,148865,AA Batteries (4-pack),7.62E+12,Clothes,"855 5th St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92
1/3/2019 16:48,142327,AA Batteries (4-pack),1.22E+12,Sports,"997 Dogwood St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/3/2019 16:49,143050,AAA Batteries (4-pack),2.42E+12,Clothes,"8 14th St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495
1/3/2019 16:49,145084,Bose SoundSport Headphones,8.90E+12,Electronics,"227 1st St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/3/2019 16:49,146444,AA Batteries (4-pack),8.06E+12,Sports,"737 8th St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/3/2019 16:55,141648,Google Phone,2.75E+12,Clothes,"657 10th St, Austin, TX 73301",1,600,198,600,402
1/3/2019 17:20,142543,Wired Headphones,5.57E+12,Alimentation,"841 13th St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995
1/3/2019 17:20,150490,Lightning Charging Cable,8.62E+12,Electronics,"817 Forest St, Portland, OR 97035",1,14.95,7.475,14.95,7.475
1/3/2019 17:27,143252,Lightning Charging Cable,9.38E+12,Alimentation,"811 Forest St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/3/2019 17:34,142516,34in Ultrawide Monitor,4.03E+12,Electronics,"640 Main St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933
1/3/2019 17:41,144518,Google Phone,1.53E+12,Alimentation,"471 Hickory St, Seattle, WA 98101",1,600,198,600,402
1/3/2019 17:41,144518,USB-C Charging Cable,6.28E+12,Clothes,"471 Hickory St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/3/2019 17:53,142845,34in Ultrawide Monitor,8.83E+12,Sports,"67 2nd St, Seattle, WA 98101",1,379.99,125.3967,379.99,254.5933
1/3/2019 17:57,142403,AA Batteries (4-pack),2.12E+12,Clothes,"552 14th St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/3/2019 18:04,148332,Lightning Charging Cable,7.28E+12,Sports,"427 Main St, Austin, TX 73301",1,14.95,7.475,14.95,7.475
1/3/2019 18:07,144521,Flatscreen TV,4.21E+12,Clothes,"370 Maple St, San Francisco, CA 94016",1,300,99,300,201
1/3/2019 18:17,145492,AA Batteries (4-pack),8.60E+12,Clothes,"895 Spruce St, San Francisco, CA 94016",2,3.84,1.92,7.68,3.84
1/3/2019 18:22,141381,Bose SoundSport Headphones,2.69E+12,Sports,"336 Jackson St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/3/2019 18:22,148229,Apple Airpods Headphones,8.97E+12,Clothes,"810 Adams St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/3/2019 18:24,148023,USB-C Charging Cable,2.28E+12,Sports,"120 Highland St, Austin, TX 73301",1,11.95,5.975,11.95,5.975
1/3/2019 18:25,147722,AAA Batteries (4-pack),8.49E+12,Sports,"955 Johnson St, San Francisco, CA 94016",2,2.99,1.495,5.98,2.99
1/3/2019 18:27,143452,Lightning Charging Cable,4.67E+12,Clothes,"676 Spruce St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/3/2019 18:27,144732,USB-C Charging Cable,9.08E+12,Clothes,"201 Jackson St, Boston, MA 02215",2,11.95,5.975,23.9,11.95
1/3/2019 18:28,149665,USB-C Charging Cable,8.00E+12,Electronics,"97 North St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/3/2019 18:32,141544,Lightning Charging Cable,9.15E+12,Sports,"905 Ridge St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/3/2019 18:33,144747,Wired Headphones,8.59E+12,Alimentation,"191 11th St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/3/2019 18:34,143413,Lightning Charging Cable,6.69E+12,Clothes,"997 Forest St, Portland, ME 04101",1,14.95,7.475,14.95,7.475
1/3/2019 18:35,143520,AAA Batteries (4-pack),7.05E+12,Sports,"858 13th St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/3/2019 18:36,145395,AA Batteries (4-pack),2.52E+12,Electronics,"157 2nd St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/3/2019 18:39,145783,AA Batteries (4-pack),5.08E+12,Alimentation,"861 Lake St, New York City, NY 10001",1,3.84,1.92,3.84,1.92
1/3/2019 18:43,144700,USB-C Charging Cable,3.95E+12,Sports,"704 Chestnut St, Austin, TX 73301",1,11.95,5.975,11.95,5.975
1/3/2019 18:45,142548,AA Batteries (4-pack),3.45E+12,Electronics,"718 5th St, Dallas, TX 75001",2,3.84,1.92,7.68,3.84
1/3/2019 18:50,141677,27in FHD Monitor,9.41E+12,Alimentation,"345 Hill St, New York City, NY 10001",1,149.99,97.4935,149.99,52.4965
1/3/2019 18:51,148834,USB-C Charging Cable,7.77E+12,Electronics,"520 Highland St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/3/2019 18:55,143620,Google Phone,3.51E+12,Electronics,"79 14th St, Dallas, TX 75001",1,600,198,600,402
1/3/2019 18:57,146573,USB-C Charging Cable,8.72E+12,Clothes,"740 Lake St, Portland, ME 04101",2,11.95,5.975,23.9,11.95
1/3/2019 18:59,145044,Lightning Charging Cable,7.53E+12,Alimentation,"71 Wilson St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/3/2019 19:01,141832,34in Ultrawide Monitor,5.15E+12,Electronics,"254 Cedar St, New York City, NY 10001",1,379.99,125.3967,379.99,254.5933
1/3/2019 19:01,143703,AAA Batteries (4-pack),6.83E+12,Electronics,"335 Center St, Boston, MA 02215",2,2.99,1.495,5.98,2.99
1/3/2019 19:02,149328,34in Ultrawide Monitor,7.39E+12,Sports,"142 Park St, Dallas, TX 75001",1,379.99,125.3967,379.99,254.5933
1/3/2019 19:06,147439,Vareebadd Phone,3.32E+12,Electronics,"12 Elm St, Atlanta, GA 30301",1,400,132,400,268
1/3/2019 19:06,147439,USB-C Charging Cable,1.60E+12,Electronics,"12 Elm St, Atlanta, GA 30301",1,11.95,5.975,11.95,5.975
1/3/2019 19:07,147517,AAA Batteries (4-pack),3.73E+12,Electronics,"130 Maple St, Boston, MA 02215",3,2.99,1.495,8.97,4.485
1/3/2019 19:09,148838,20in Monitor,6.69E+12,Clothes,"269 2nd St, New York City, NY 10001",1,109.99,71.4935,109.99,38.4965
1/3/2019 19:10,141279,Lightning Charging Cable,2.25E+12,Sports,"938 14th St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/3/2019 19:10,148170,Wired Headphones,2.76E+12,Electronics,"588 14th St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/3/2019 19:10,149212,Wired Headphones,4.91E+12,Sports,"132 Elm St, Atlanta, GA 30301",1,11.99,5.995,11.99,5.995
1/3/2019 19:19,143044,USB-C Charging Cable,7.16E+12,Clothes,"654 Meadow St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/3/2019 19:19,143496,Wired Headphones,1.40E+12,Electronics,"895 Park St, Seattle, WA 98101",2,11.99,5.995,23.98,11.99
1/3/2019 19:20,142618,USB-C Charging Cable,3.18E+12,Alimentation,"907 Maple St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/3/2019 19:20,143694,iPhone,7.68E+12,Clothes,"265 6th St, New York City, NY 10001",1,700,231,700,469
1/3/2019 19:20,143694,Lightning Charging Cable,5.45E+12,Electronics,"265 6th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/3/2019 19:24,143289,AA Batteries (4-pack),1.46E+12,Sports,"992 Main St, Los Angeles, CA 90001",2,3.84,1.92,7.68,3.84
1/3/2019 19:24,148408,AA Batteries (4-pack),8.73E+12,Sports,"421 Walnut St, San Francisco, CA 94016",1,3.84,1.92,3.84,1.92
1/3/2019 19:28,146075,Apple Airpods Headphones,8.76E+12,Electronics,"317 Madison St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/3/2019 19:32,147725,Macbook Pro Laptop,6.76E+12,Electronics,"545 Lincoln St, Los Angeles, CA 90001",1,1700,561,1700,1139
1/3/2019 19:42,144600,iPhone,7.27E+12,Alimentation,"435 5th St, Boston, MA 02215",1,700,231,700,469
1/3/2019 19:42,144600,Lightning Charging Cable,1.21E+12,Sports,"435 5th St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
1/3/2019 19:50,147110,iPhone,1.96E+12,Sports,"184 8th St, Portland, OR 97035",1,700,231,700,469
1/3/2019 19:51,145840,Apple Airpods Headphones,7.36E+12,Electronics,"906 Highland St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/3/2019 19:52,147273,iPhone,9.39E+12,Sports,"328 8th St, New York City, NY 10001",1,700,231,700,469
1/3/2019 19:54,141503,27in 4K Gaming Monitor,5.95E+12,Electronics,"304 Park St, Dallas, TX 75001",1,389.99,128.6967,389.99,261.2933
1/3/2019 19:55,141679,34in Ultrawide Monitor,9.51E+12,Alimentation,"621 13th St, San Francisco, CA 94016",1,379.99,125.3967,379.99,254.5933
1/3/2019 19:58,142019,Lightning Charging Cable,8.33E+12,Clothes,"811 2nd St, Dallas, TX 75001",1,14.95,7.475,14.95,7.475
1/3/2019 19:58,148674,AAA Batteries (4-pack),9.33E+12,Alimentation,"656 Spruce St, Atlanta, GA 30301",1,2.99,1.495,2.99,1.495
1/3/2019 19:59,145183,AA Batteries (4-pack),8.06E+12,Alimentation,"168 Elm St, Austin, TX 73301",2,3.84,1.92,7.68,3.84
1/3/2019 20:00,144809,AAA Batteries (4-pack),2.42E+12,Sports,"629 Wilson St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/3/2019 20:05,141269,27in 4K Gaming Monitor,9.31E+12,Sports,"812 Jefferson St, Los Angeles, CA 90001",1,389.99,128.6967,389.99,261.2933
1/3/2019 20:09,149229,AAA Batteries (4-pack),3.55E+12,Sports,"418 South St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/3/2019 20:11,143346,27in FHD Monitor,2.53E+12,Alimentation,"523 9th St, San Francisco, CA 94016",1,149.99,97.4935,149.99,52.4965
1/3/2019 20:11,145728,Lightning Charging Cable,5.65E+12,Alimentation,"864 Johnson St, San Francisco, CA 94016",2,14.95,7.475,29.9,14.95
1/3/2019 20:12,146591,Apple Airpods Headphones,4.41E+12,Clothes,"917 Chestnut St, Atlanta, GA 30301",1,150,97.5,150,52.5
1/3/2019 20:16,145123,34in Ultrawide Monitor,8.41E+12,Sports,"706 Center St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933
1/3/2019 20:18,148668,AAA Batteries (4-pack),7.04E+12,Alimentation,"266 Spruce St, Boston, MA 02215",1,2.99,1.495,2.99,1.495
1/3/2019 20:20,143007,34in Ultrawide Monitor,7.18E+12,Clothes,"355 Pine St, Dallas, TX 75001",1,379.99,125.3967,379.99,254.5933
1/3/2019 20:21,143182,27in FHD Monitor,5.20E+12,Clothes,"548 Johnson St, Seattle, WA 98101",1,149.99,97.4935,149.99,52.4965
1/3/2019 20:32,146994,USB-C Charging Cable,7.06E+12,Electronics,"848 9th St, Los Angeles, CA 90001",1,11.95,5.975,11.95,5.975
1/3/2019 20:35,145765,LG Dryer,2.85E+12,Electronics,"567 12th St, Seattle, WA 98101",1,600,198,600,402
1/3/2019 20:37,144337,Wired Headphones,1.83E+12,Sports,"49 8th St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/3/2019 20:42,150215,Apple Airpods Headphones,6.65E+12,Electronics,"154 Lincoln St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/3/2019 20:43,144312,27in FHD Monitor,2.07E+12,Clothes,"563 Wilson St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/3/2019 20:46,146081,iPhone,8.82E+12,Electronics,"475 Hickory St, Los Angeles, CA 90001",1,700,231,700,469
1/3/2019 20:47,141811,AAA Batteries (4-pack),6.28E+12,Clothes,"77 Lakeview St, Seattle, WA 98101",1,2.99,1.495,2.99,1.495
1/3/2019 20:51,141349,Lightning Charging Cable,9.86E+12,Clothes,"886 10th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/3/2019 20:51,145940,Lightning Charging Cable,4.50E+12,Sports,"63 5th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/3/2019 20:52,143214,AAA Batteries (4-pack),8.98E+12,Alimentation,"776 Forest St, Boston, MA 02215",2,2.99,1.495,5.98,2.99
1/3/2019 20:54,145760,Bose SoundSport Headphones,7.96E+12,Electronics,"378 11th St, New York City, NY 10001",1,99.99,49.995,99.99,49.995
1/3/2019 20:55,142544,USB-C Charging Cable,7.30E+12,Clothes,"967 6th St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/3/2019 21:00,143750,Wired Headphones,5.37E+12,Clothes,"103 Spruce St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/3/2019 21:00,144854,Bose SoundSport Headphones,8.70E+12,Sports,"63 North St, Austin, TX 73301",1,99.99,49.995,99.99,49.995
1/3/2019 21:05,145158,LG Washing Machine,4.17E+12,Electronics,"317 Highland St, Seattle, WA 98101",1,600,198,600,402
1/3/2019 21:16,150253,Bose SoundSport Headphones,6.27E+12,Sports,"555 8th St, Atlanta, GA 30301",1,99.99,49.995,99.99,49.995
1/3/2019 21:20,147399,Apple Airpods Headphones,1.98E+12,Alimentation,"559 1st St, San Francisco, CA 94016",1,150,97.5,150,52.5
1/3/2019 21:20,149541,Lightning Charging Cable,4.36E+12,Sports,"729 Center St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475
1/3/2019 21:38,148665,AA Batteries (4-pack),4.93E+12,Electronics,"13 Adams St, Dallas, TX 75001",1,3.84,1.92,3.84,1.92
1/3/2019 21:49,146575,20in Monitor,1.34E+12,Electronics,"677 7th St, Dallas, TX 75001",1,109.99,71.4935,109.99,38.4965
1/3/2019 21:50,146596,ThinkPad Laptop,8.30E+12,Alimentation,"844 Maple St, San Francisco, CA 94016",1,999.99,329.9967,999.99,669.9933
1/3/2019 21:53,141681,AA Batteries (4-pack),4.50E+12,Clothes,"543 Forest St, Atlanta, GA 30301",1,3.84,1.92,3.84,1.92
1/3/2019 21:54,141248,Flatscreen TV,4.06E+12,Electronics,"363 Spruce St, Austin, TX 73301",1,300,99,300,201
1/3/2019 21:54,147661,Apple Airpods Headphones,2.33E+12,Alimentation,"926 Chestnut St, Austin, TX 73301",1,150,97.5,150,52.5
1/3/2019 21:54,150492,Wired Headphones,4.57E+12,Electronics,"998 Jackson St, Dallas, TX 75001",1,11.99,5.995,11.99,5.995
1/3/2019 22:02,141410,27in FHD Monitor,9.85E+12,Sports,"890 6th St, Dallas, TX 75001",1,149.99,97.4935,149.99,52.4965
1/3/2019 22:04,145671,AAA Batteries (4-pack),4.74E+12,Electronics,"595 10th St, San Francisco, CA 94016",1,2.99,1.495,2.99,1.495
1/3/2019 22:16,142351,Bose SoundSport Headphones,3.83E+12,Alimentation,"691 11th St, Boston, MA 02215",1,99.99,49.995,99.99,49.995
1/3/2019 22:17,145296,34in Ultrawide Monitor,9.49E+12,Clothes,"235 Spruce St, Los Angeles, CA 90001",1,379.99,125.3967,379.99,254.5933
1/3/2019 22:18,150436,AAA Batteries (4-pack),8.97E+12,Electronics,"216 Dogwood St, Los Angeles, CA 90001",1,2.99,1.495,2.99,1.495
1/3/2019 22:20,147478,AAA Batteries (4-pack),1.71E+12,Sports,"447 South St, New York City, NY 10001",1,2.99,1.495,2.99,1.495
1/3/2019 22:20,147478,27in FHD Monitor,5.03E+12,Clothes,"447 South St, New York City, NY 10001",1,149.99,97.4935,149.99,52.4965
1/3/2019 22:24,148082,Flatscreen TV,7.15E+12,Electronics,"320 Lake St, Los Angeles, CA 90001",1,300,99,300,201
1/3/2019 22:34,147795,Wired Headphones,1.07E+12,Clothes,"701 Cherry St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/3/2019 22:38,148177,Wired Headphones,1.43E+12,Electronics,"436 1st St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/3/2019 22:41,145580,Apple Airpods Headphones,7.03E+12,Sports,"304 8th St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/3/2019 22:49,146273,AA Batteries (4-pack),1.17E+12,Clothes,"533 10th St, San Francisco, CA 94016",2,3.84,1.92,7.68,3.84
1/3/2019 22:50,147979,Bose SoundSport Headphones,4.11E+12,Electronics,"760 West St, San Francisco, CA 94016",1,99.99,49.995,99.99,49.995
1/3/2019 22:53,143976,Bose SoundSport Headphones,6.62E+12,Electronics,"899 Lake St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/3/2019 22:54,143701,27in FHD Monitor,2.25E+12,Sports,"670 Washington St, Los Angeles, CA 90001",1,149.99,97.4935,149.99,52.4965
1/3/2019 22:56,150127,USB-C Charging Cable,6.84E+12,Electronics,"191 Hill St, San Francisco, CA 94016",1,11.95,5.975,11.95,5.975
1/3/2019 23:01,142404,Lightning Charging Cable,1.93E+12,Clothes,"973 Forest St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/3/2019 23:19,144973,Wired Headphones,5.33E+12,Alimentation,"205 Cedar St, Boston, MA 02215",2,11.99,5.995,23.98,11.99
1/3/2019 23:19,145884,Wired Headphones,9.85E+12,Clothes,"786 Sunset St, Boston, MA 02215",1,11.99,5.995,11.99,5.995
1/3/2019 23:21,149477,Wired Headphones,7.83E+12,Electronics,"585 Meadow St, San Francisco, CA 94016",1,11.99,5.995,11.99,5.995
1/3/2019 23:25,143859,Apple Airpods Headphones,5.01E+12,Electronics,"837 2nd St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/3/2019 23:27,147802,AA Batteries (4-pack),4.70E+12,Sports,"987 10th St, Dallas, TX 75001",1,3.84,1.92,3.84,1.92
1/3/2019 23:55,146678,USB-C Charging Cable,6.12E+12,Electronics,"246 12th St, Los Angeles, CA 90001",2,11.95,5.975,23.9,11.95
1/3/2019 23:55,147161,27in 4K Gaming Monitor,9.67E+12,Clothes,"575 Cedar St, New York City, NY 10001",1,389.99,128.6967,389.99,261.2933
1/4/2019 0:05,146552,Apple Airpods Headphones,4.63E+12,Sports,"485 Hickory St, Seattle, WA 98101",1,150,97.5,150,52.5
1/4/2019 0:29,149029,Bose SoundSport Headphones,7.55E+12,Electronics,"435 1st St, Los Angeles, CA 90001",1,99.99,49.995,99.99,49.995
1/4/2019 0:30,147588,Macbook Pro Laptop,1.47E+12,Sports,"383 Chestnut St, San Francisco, CA 94016",1,1700,561,1700,1139
1/4/2019 0:41,143908,Lightning Charging Cable,2.94E+12,Electronics,"859 11th St, New York City, NY 10001",1,14.95,7.475,14.95,7.475
1/4/2019 0:42,146848,USB-C Charging Cable,4.96E+12,Clothes,"354 Church St, Portland, ME 04101",1,11.95,5.975,11.95,5.975
1/4/2019 0:55,146847,Lightning Charging Cable,1.23E+12,Electronics,"39 11th St, San Francisco, CA 94016",1,14.95,7.475,14.95,7.475
1/4/2019 0:57,149178,AA Batteries (4-pack),8.73E+12,Sports,"459 Meadow St, Seattle, WA 98101",1,3.84,1.92,3.84,1.92
1/4/2019 1:10,146580,Macbook Pro Laptop,3.38E+12,Electronics,"639 Church St, Los Angeles, CA 90001",1,1700,561,1700,1139
1/4/2019 1:32,143675,Flatscreen TV,1.81E+12,Electronics,"708 Hickory St, Los Angeles, CA 90001",1,300,99,300,201
1/4/2019 1:32,147815,27in 4K Gaming Monitor,7.28E+12,Electronics,"838 10th St, Los Angeles, CA 90001",1,389.99,128.6967,389.99,261.2933
1/4/2019 1:52,145100,USB-C Charging Cable,4.83E+12,Sports,"141 1st St, Portland, OR 97035",1,11.95,5.975,11.95,5.975
1/4/2019 2:10,145907,ThinkPad Laptop,7.13E+12,Alimentation,"729 North St, Atlanta, GA 30301",1,999.99,329.9967,999.99,669.9933
1/4/2019 2:11,148181,Macbook Pro Laptop,3.77E+12,Alimentation,"1 Park St, New York City, NY 10001",1,1700,561,1700,1139
1/4/2019 2:16,145384,Lightning Charging Cable,5.03E+12,Alimentation,"593 Church St, Portland, ME 04101",1,14.95,7.475,14.95,7.475
1/4/2019 2:42,150195,Apple Airpods Headphones,3.52E+12,Alimentation,"43 North St, Los Angeles, CA 90001",1,150,97.5,150,52.5
1/4/2019 2:43,144206,USB-C Charging Cable,5.70E+12,Electronics,"173 Walnut St, Seattle, WA 98101",1,11.95,5.975,11.95,5.975
1/4/2019 4:20,142120,27in 4K Gaming Monitor,4.33E+12,Alimentation,"649 Spruce St, Atlanta, GA 30301",1,389.99,128.6967,389.99,261.2933
1/4/2019 4:28,143758,Lightning Charging Cable,3.51E+12,Clothes,"103 5th St, Atlanta, GA 30301",1,14.95,7.475,14.95,7.475
1/4/2019 4:31,142144,Vareebadd Phone,4.94E+12,Electronics,"399 Lincoln St, New York City, NY 10001",1,400,132,400,268
1/4/2019 4:31,142144,USB-C Charging Cable,1.36E+12,Sports,"399 Lincoln St, New York City, NY 10001",1,11.95,5.975,11.95,5.975
1/4/2019 5:19,150338,Flatscreen TV,4.97E+12,Sports,"919 Lake St, Los Angeles, CA 90001",1,300,99,300,201
1/4/2019 5:20,142743,Flatscreen TV,3.52E+12,Electronics,"842 North St, San Francisco, CA 94016",1,300,99,300,201
1/4/2019 5:31,149353,USB-C Charging Cable,5.27E+12,Clothes,"868 Washington St, Dallas, TX 75001",1,11.95,5.975,11.95,5.975
1/4/2019 6:13,145255,Lightning Charging Cable,7.59E+12,Electronics,"469 Center St, Boston, MA 02215",1,14.95,7.475,14.95,7.475
